word/phrase,value,class
got,1,hr
wish,1,hr
commercial,1,hr
district,1,hr
neglected,1,hr
lettering,1,hr
peeling,1,hr
partially,1,hr
obscured,1,hr
ivy,1,hr
difﬁcult,1,hr
reused,1,hr
return,1,hr
penal,1,hr
positioned,1,hr
maritime,1,hr
hold,1,hr
tapestry,1,hr
known,1,hr
ironically,1,hr
busy,1,hr
road,1,hr
route,1,hr
demarcates,1,hr
comparable,1,hr
extremely,1,hr
attended,1,hr
alike,1,hr
bearing,1,hr
handful,1,hr
attend,1,hr
open-air,1,hr
service,1,hr
tiny,1,hr
posy,1,hr
supremacy,1,hr
statement,1,hr
morning,1,hr
afternoon,1,hr
crematorium,1,hr
fact,1,hr
addition,1,hr
commemorating,1,hr
nationality,1,hr
historically,1,hr
monocultural,1,hr
express,1,hr
intentionality,1,hr
historian,1,hr
paul,1,hr
straightjacket,1,hr
locked,1,hr
sublime,1,hr
heroism,1,hr
unwavering,1,hr
steadfastness,1,hr
stated,1,hr
victor,1,hr
darker,1,hr
survivor,1,hr
traumatised,1,hr
injured,1,hr
acknowledging,1,hr
run,1,hr
counter,1,hr
plight,1,hr
addressed,1,hr
reﬂected,1,hr
appearance,1,hr
difﬁculties,1,hr
controversy,1,hr
faced,1,hr
longevity,1,hr
tradition,1,hr
anything,1,hr
else,1,hr
direct,1,hr
learning,1,hr
uncomfortable,1,hr
setting,1,hr
assessment,1,hr
player,1,hr
conﬁrm,1,hr
system,1,hr
determine,1,hr
precise,1,hr
messy,1,hr
ad,1,hr
hoc,1,hr
pint,1,hr
notice,1,hr
un-minuted,1,hr
including,1,hr
representative,1,hr
marketing,1,hr
department,1,hr
concerned,1,hr
medium,1,hr
petitioner,1,hr
politician,1,hr
deciding,1,hr
exact,1,hr
variously,1,hr
dictated,1,hr
aesthetic,1,hr
practicality,1,hr
avoidance,1,hr
bench,1,hr
crowding,1,hr
relevant,1,hr
maintain,1,hr
respectful,1,hr
distance,1,hr
unintended,1,hr
religious,1,hr
conversely,1,hr
expression,1,hr
acknowledge,1,hr
propose,1,hr
practitioner,1,hr
observe,1,hr
nuance,1,hr
decision-making,1,hr
ad-hoc,1,hr
evidence,1,hr
business,1,hr
champion,1,hr
personal,1,hr
illustrate,1,hr
point,1,hr
spanish,1,hr
republican,1,hr
juan,1,hr
alarcon,1,hr
plan,1,hr
favour,1,hr
going,1,hr
issue,1,hr
real,1,hr
bigger,1,hr
eclipsing,1,hr
ultimately,1,hr
share,1,hr
shielding,1,hr
sheltered,1,hr
structured,1,hr
elegant,1,hr
arrangement,1,hr
mention,1,hr
passenger,1,hr
cruise,1,hr
liner,1,hr
encounter,1,hr
arrive,1,hr
debate,1,hr
congregation,1,hr
mr,1,hr
dutch,1,hr
instrumental,1,hr
getting,1,hr
overseer,1,hr
unknown,1,hr
adjacent,1,hr
forced-worker,1,hr
future,1,hr
told,1,hr
happy,1,hr
said,1,hr
quite,1,hr
suitable,1,hr
lady,1,hr
unsuitable,1,hr
conﬁnes,1,hr
show,1,hr
intent,1,hr
haphazard,1,hr
missing,1,hr
reject,1,hr
principle,1,hr
awareness,1,hr
shared,1,hr
conspire,1,hr
ﬂexible,1,hr
nature,1,hr
conclusion,1,hr
entanglement,1,hr
layer,1,hr
hope,1,hr
successfully,1,hr
penetrating,1,hr
interpreting,1,hr
built,1,hr
dominating,1,hr
non-commemorative,1,hr
inscribing,1,hr
th-anniversary,1,hr
success,1,hr
admission,1,hr
varied,1,hr
according,1,hr
serious,1,hr
non-islander,1,hr
spatially,1,hr
accident,1,hr
design,1,hr
foreigner,1,hr
open,1,hr
ready,1,hr
sister,1,hr
useful,1,hr
involving,1,hr
limited,1,hr
focused,1,hr
ideally,1,hr
non-physical,1,hr
fuller,1,hr
tendency,1,hr
prioritise,1,hr
visibility,1,hr
accessibility,1,hr
judgement,1,hr
intangible,1,hr
leave,1,hr
linked,1,hr
evacuation,1,hr
untangling,1,hr
thread,1,hr
inhabit,1,hr
rise,1,hr
grant,1,hr
archaeological,1,hr
anonymous,1,hr
reviewer,1,hr
feedback,1,hr
thank,1,hr
permission,1,hr
reproduce,1,hr
image,1,hr
grateful,1,hr
contributor,1,hr
lecturer,1,hr
continuing,1,hr
education,1,hr
conducting,1,hr
currently,1,hr
writing,1,hr
occupationrelated,1,hr
excludes,1,hr
directly,1,hr
related,1,hr
personnel,1,hr
washed,1,hr
shot,1,hr
counted,1,hr
november,1,hr
joes,1,hr
son,1,hr
mick,1,hr
father,1,hr
sub-committee,1,hr
disbanded,1,hr
responsibility,1,hr
airport,1,hr
cliff,1,hr
common,1,hr
land,1,hr
president,1,hr
undated,1,hr
conversation,1,hr
leisure,1,hr
call,1,hr
heart,1,hr
laurel,1,hr
gender,1,hr
division,1,hr
humanity,1,hr
grifﬁth,1,hr
model,1,hr
shall,1,hr
ethic,1,hr
restoration,1,hr
slowly,1,hr
healing,1,hr
legacy,1,hr
boss,1,hr
stroud,1,hr
sutton,1,hr
shadowed,1,hr
violence,1,hr
tragedy,1,hr
austin,1,hr
texas,1,hr
brighton,1,hr
sussex,1,hr
academic,1,hr
rule,1,hr
garden,1,hr
gratitude,1,hr
strategic,1,hr
teo,1,hr
